@relation 'KDDTrain20U2R-weka.filters.unsupervised.attribute.Remove-R2-3,5,8,12,15-18,20,22-28,31-32,34-38'
@attribute 'duration' real
@attribute 'land' {0,1}
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'is_guest_login' {0,1}
@attribute 'srv_count' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,1,0,0,0,0,0,5,161,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,13,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,33,20,255,0.05,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,255,234,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,142,140,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,24,255,255,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,2,123,167,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,9,245,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,23,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,70,255,0.01,1,25,2,0
12,0,0,0,1,0,0,0,0,0,1,93,9,0.01,1,61,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,21,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,48,69,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,49,51,0.22,3,12,2,0
0,0,0,0,1,0,0,0,0,0,15,7,255,0.14,1,25,2,0
0,0,0,0,0,0,0,0,0,0,15,255,15,0.06,3,45,2,0
0,0,0,0,0,0,0,0,0,0,2,178,50,0.19,3,12,2,0
17365,0,0,0,1,0,0,0,0,0,1,123,25,0.01,1,1,5,0
0,0,0,0,1,0,0,0,0,0,12,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,13,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,43,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,255,245,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,204,255,215,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,154,76,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,12,79,255,0.01,1,25,2,0
1,0,0,0,1,0,0,0,0,0,2,115,195,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,2,69,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,105,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,8,255,0.12,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,7,255,0.14,1,25,2,0
3916,0,0,0,1,0,0,0,1,0,1,39,14,0.03,1,61,2,0
0,0,0,0,0,0,0,0,0,0,146,255,195,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,3,241,48,0.2,1,20,2,0
0,0,0,0,1,0,0,0,0,0,6,6,255,0.17,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,23,199,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,72,137,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,18,59,53,0.41,1,20,2,0
0,0,0,0,1,0,0,0,1,0,11,162,101,0.62,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,108,237,0.01,1,25,9,0
0,0,0,0,0,0,0,0,0,0,184,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,6,6,255,0.17,1,25,2,0
0,0,0,0,1,0,0,0,0,0,38,166,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.93,3,45,2,0
0,0,0,0,1,0,0,0,0,0,14,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,161,55,0.22,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,207,132,0,1,55,2,0
0,0,0,1,1,0,1,0,0,0,3,3,5,1,1,20,2,1
0,0,0,0,1,0,0,0,0,0,6,182,44,0.24,1,20,2,0
0,0,0,0,1,0,0,0,0,0,29,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,196,70,0.29,1,20,2,0
0,0,0,0,1,0,0,0,0,0,12,255,255,0,1,25,2,0
4,0,0,0,1,0,0,0,0,0,2,3,175,0.33,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,87,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,11,255,0.09,1,25,2,0
0,0,0,0,1,0,0,0,0,0,39,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,141,255,0.01,1,25,2,0
4675,0,0,2,1,2,0,0,1,0,1,255,1,0,1,61,2,0
0,0,0,0,1,0,0,0,0,0,2,39,6,0.15,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,255,228,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,13,32,0.23,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,255,229,0.02,3,50,2,0
0,0,0,0,0,0,0,0,0,0,268,255,255,1,3,45,2,0
57,0,0,0,1,0,0,0,0,0,1,255,2,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,10,184,112,0.48,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,255,7,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,26,255,0.04,1,25,2,0
4219,0,0,0,0,0,0,0,0,0,1,255,3,0.79,3,45,2,0
1,0,0,0,1,0,0,0,0,0,2,154,184,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,39,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,3,101,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,13,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,22,122,0.05,1,55,2,0
0,0,0,0,1,0,0,0,0,0,7,135,255,0.01,1,25,2,0
13,0,0,0,1,0,0,0,0,0,1,255,18,0,1,2,2,0
0,0,0,0,1,0,0,0,0,0,12,109,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,182,255,255,0.01,3,12,2,0
20,0,0,4,1,0,0,0,0,1,1,255,71,0,1,20,2,0
0,0,0,0,1,0,0,0,0,0,25,126,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,7,255,0.14,1,25,2,0
0,0,0,0,1,0,0,0,0,0,15,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,157,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0,1,25,2,0
2052,0,0,0,0,0,0,0,0,0,1,143,137,0.29,3,12,2,0
2009,0,0,0,0,0,0,0,0,0,1,255,1,0.95,3,45,2,0
0,0,0,0,1,0,0,0,0,0,23,37,47,0.78,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,146,39,0.27,1,20,2,0
15,0,0,0,1,0,0,0,0,0,1,255,59,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,38,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,174,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,81,58,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,118,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,146,255,226,0,3,12,2,0
2,0,0,0,1,0,0,0,0,0,2,51,96,0.02,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,65,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,139,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,2,88,0.5,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,84,34,0.4,3,44,2,0
0,0,0,0,1,0,0,0,0,0,39,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,57,255,0.02,1,25,2,0
0,0,0,1,0,0,0,0,0,0,1,127,2,0.01,1,61,9,0
0,0,0,0,0,0,0,0,0,0,2,147,209,0.9,3,12,2,0
0,0,0,0,1,0,0,9,0,0,1,91,41,0.55,1,20,2,0
0,0,0,0,1,0,0,0,0,0,25,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,79,0,1,55,2,0
3,0,0,0,0,0,0,0,0,0,2,28,66,0.21,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,255,2,0.07,2,15,2,0
0,0,0,0,1,0,0,0,0,0,16,22,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,6,157,153,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,175,53,0.21,1,20,2,0
0,0,0,0,0,0,0,0,0,0,145,255,255,0,3,12,2,0
2814,0,0,0,0,0,0,0,0,0,1,255,1,0.97,3,45,2,0
0,0,0,0,1,0,0,0,0,0,9,32,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,72,255,0.01,1,25,1,0
0,0,0,0,1,0,0,0,0,0,3,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,11,163,255,0.01,1,25,2,0
3,0,0,0,1,0,0,0,0,0,1,43,157,0.02,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,1,251,1,1,25,1,0
0,0,0,0,1,0,0,0,0,0,15,81,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,35,255,255,0,1,25,2,0
2450,0,0,0,0,0,0,0,0,0,1,255,1,1,3,45,2,0
0,0,0,0,0,0,0,0,0,0,2,88,30,0.34,1,20,2,0
0,0,0,0,1,0,0,0,0,0,3,4,255,0.25,1,25,2,0
0,0,0,0,0,0,0,0,0,0,112,255,229,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,182,198,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,102,161,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,12,20,0.08,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,10,78,77,0.03,3,12,2,0
2015,0,0,0,0,0,0,0,0,0,2,255,4,0.95,3,45,2,0
0,0,0,0,1,0,0,0,0,0,13,70,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,113,2,0.01,1,19,2,0
0,0,0,0,1,0,0,0,0,0,14,33,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,107,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,35,255,0.03,1,25,2,0
3,0,0,0,0,0,0,0,0,0,1,253,210,0,1,25,1,0
0,0,0,0,1,0,0,0,0,0,3,3,255,0.33,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,5,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,25,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,12,85,255,0.01,1,25,2,0
4,0,0,1,1,0,0,0,0,0,2,214,214,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,219,255,230,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,11,255,21,0.08,1,20,2,0
0,0,0,0,1,0,0,0,0,0,3,255,255,0,1,25,2,0
2,0,0,1,1,0,0,0,0,0,1,194,4,0.01,1,48,2,0
0,0,0,0,1,0,0,0,0,0,4,7,255,0.14,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,36,255,0.03,1,25,2,0
2,0,0,0,1,0,0,0,0,0,1,10,103,0.1,1,55,2,0
0,0,0,0,0,0,0,0,0,0,20,40,32,0.8,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,5,255,0.2,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,5,235,0.2,1,25,1,0
0,0,0,0,0,0,0,0,0,0,8,255,24,0.09,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,46,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,3,4,1,2,16,2,0
7009,0,0,0,0,0,0,0,0,0,1,255,1,0.99,3,45,2,0
0,0,0,0,0,0,0,0,0,0,1,10,103,0.1,1,25,4,0
0,0,0,0,0,0,0,0,0,0,131,255,230,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,29,247,0.03,1,25,1,0
0,0,0,0,1,0,0,0,0,0,14,51,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,24,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,4,255,0.25,1,25,2,0
0,0,0,0,0,0,0,0,0,0,153,255,239,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,7,19,255,0.05,1,25,2,0
0,0,0,0,0,0,0,0,0,0,37,255,207,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,6,34,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,15,0.06,2,66,2,0
0,0,0,0,0,0,0,0,0,0,76,255,252,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,40,255,255,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,2,103,173,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,8,30,204,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,125,255,230,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,145,163,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,187,255,206,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,15,93,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,27,193,0.04,1,55,2,0
0,0,0,0,0,0,0,0,0,0,146,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,40,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,19,36,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,98,160,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,19,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,1,201,1,1,25,1,0
0,0,0,0,1,0,0,0,0,0,28,70,230,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,23,129,1,2,15,2,0
12,0,0,0,0,0,0,0,0,0,1,7,5,0.71,3,12,2,0
0,0,0,0,0,0,0,0,0,0,6,255,11,0.04,2,66,2,0
0,0,0,0,1,0,0,0,0,0,37,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,154,255,176,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,19,5,0
0,0,0,0,0,0,0,0,0,0,2,1,255,1,1,25,1,0
0,0,0,0,1,0,0,0,0,0,9,150,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,230,146,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,160,148,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,2,40,44,0.12,3,12,2,0
0,0,0,0,0,0,0,0,0,0,253,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,37,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,223,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,163,255,226,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,5,255,253,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,19,19,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,37,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,31,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,1,8,1,1,48,2,0
0,0,0,0,0,0,0,0,0,0,150,255,226,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,25,193,0.04,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,1,155,1,1,25,1,0
0,0,0,0,0,0,0,0,0,0,145,255,189,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,3,44,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,255,255,0,1,25,2,0
4,0,0,0,1,0,0,0,0,0,1,30,21,0.03,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,80,255,0.03,1,25,2,0
22,0,0,6,1,0,0,0,0,1,1,255,57,0,1,20,2,0
0,0,0,0,1,0,0,0,0,0,17,143,247,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,11,255,255,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,1,147,86,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,2,2,143,0.5,1,25,1,0
1,0,0,0,1,0,0,0,0,0,15,110,255,0.01,1,25,8,0
0,0,0,0,1,0,0,0,0,0,21,193,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,39,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,13,12,255,0.08,1,25,2,0
27,0,0,0,1,0,0,0,0,0,2,149,196,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,3,255,0.33,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,47,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,3,255,0.33,1,25,2,0
0,0,0,0,1,0,0,0,0,0,28,13,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,21,114,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,41,37,0.02,1,25,1,0
0,0,0,0,1,0,0,0,0,0,31,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,123,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,5,0.08,2,15,2,0
0,0,0,0,1,0,0,0,0,0,42,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,7,255,0.14,1,25,2,0
0,0,0,0,1,0,0,0,0,0,15,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,21,255,255,0,1,25,2,0
0,0,0,0,1,0,0,5,0,0,1,238,63,0.21,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,28,255,0.04,1,25,2,0
27,0,0,0,1,0,0,0,0,0,3,79,166,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,255,228,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,146,172,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,18,26,255,0.04,1,25,2,0
1,0,0,0,1,0,0,0,2,0,2,169,150,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,11,31,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,4,174,0.25,1,55,2,0
397,0,0,0,1,0,0,0,0,0,1,220,67,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,14,255,228,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,36,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,121,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,9,2,255,0.5,1,25,2,0
0,0,0,0,0,0,0,0,0,0,156,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,21,64,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,157,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,16,243,107,0.44,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,200,117,0,1,55,2,0
4,0,0,0,0,0,0,0,0,0,1,117,37,0.21,1,20,2,0
4,0,0,1,1,0,0,0,0,0,1,34,184,0.03,1,55,2,0
2,0,0,0,1,0,0,0,0,0,1,255,188,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,27,96,128,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,149,77,223,0.82,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,5,49,0.2,1,25,1,0
0,0,0,0,1,0,0,0,0,0,9,60,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,20,255,255,0,1,25,2,0
525,0,0,0,0,0,0,0,0,0,1,255,1,0.98,3,45,2,0
0,0,0,0,1,0,0,0,0,0,38,152,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,1,14,1,1,25,1,0
0,0,0,0,0,0,0,0,0,0,280,170,137,0.37,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,207,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,12,51,0.08,1,25,1,0
1,0,0,0,1,0,0,0,0,0,2,175,158,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,27,255,254,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,8,127,0.12,1,25,1,0
0,0,0,0,1,0,0,0,0,0,1,16,98,0.06,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,17,41,0.47,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,102,169,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,138,255,247,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,3,41,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,4,255,0.25,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,189,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,22,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,38,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,49,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.44,1,45,2,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,0
0,0,0,0,1,0,0,0,0,0,15,77,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,27,255,0.04,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,12,255,0.08,1,25,1,0
0,0,0,0,1,0,0,0,0,0,9,69,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,124,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,235,255,0,1,25,2,0
28,0,0,0,0,0,0,0,0,0,7,113,108,0.01,3,12,2,0
6,0,0,0,1,0,0,0,0,0,1,255,8,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,31,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,40,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,255,240,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,168,168,168,1,3,45,2,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0,1,25,2,0
13335,0,0,0,0,0,0,0,0,0,1,255,1,0.96,3,45,2,0
63,0,0,0,0,0,0,0,0,0,1,17,42,1,3,44,2,0
0,0,0,0,0,0,0,0,0,0,157,255,172,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,229,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,11,246,225,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,66,54,0.02,1,55,2,0
0,0,0,0,1,0,0,0,0,0,15,255,101,0.4,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,255,0,1,25,2,0
13417,0,0,0,1,789,1,867,0,0,1,224,37,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,3,121,62,0.24,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,59,219,0.02,1,25,1,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,2,31,0.5,1,25,1,0
0,0,0,0,1,0,0,0,0,0,14,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,35,87,0.49,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,8,255,0.12,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,255,255,0,1,25,9,0
0,0,0,0,1,0,0,0,0,0,8,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,45,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,117,0.46,1,20,2,0
0,0,0,0,1,0,0,0,0,0,5,5,255,0.2,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,196,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,17,0.08,2,66,2,0
0,0,0,0,0,0,0,0,0,0,1,131,255,0.01,1,25,1,0
0,0,0,0,1,0,0,0,0,0,11,11,111,0.09,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,255,18,0.07,1,20,2,0
0,0,0,0,0,0,0,0,0,0,3,15,255,0.13,1,25,4,0
27,0,0,18,1,0,0,0,0,1,1,255,49,0,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,2,14,0.5,1,25,2,0
0,0,0,0,1,0,0,0,0,0,19,19,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,228,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,259,255,255,0,3,12,2,0
8610,0,0,0,0,0,0,0,0,0,1,255,1,0.89,3,45,2,0
0,0,0,0,1,0,0,0,0,0,24,179,255,0.01,1,25,8,0
0,0,0,0,1,0,0,0,0,0,1,207,241,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,68,255,236,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,155,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,14,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,39,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,3,0,1,171,18,0.01,1,61,9,0
0,0,0,0,0,0,0,0,0,0,7,255,241,0,3,12,2,0
