@relation 'KDDTrain20DOS-weka.filters.unsupervised.attribute.Remove-R4-8,10-19'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'logged_in' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
22,235,769,1,1,1,0,0,0,0,1,0,0,231,43,0.19,0.03,0,0,0,0,0.01,0.05,1,20,2,0
0,0,0,0,264,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.09,0,0,1,1,0,0,1,8,4,1
0,0,0,0,261,6,0,0,1,1,0.02,0.06,0,255,6,0.02,0.08,0,0,0,0,1,1,1,39,1,1
0,0,0,0,248,11,1,1,0,0,0.04,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,1,50,4,1
0,686,330,1,1,1,0,0,0,0,1,0,0,99,96,0.36,0.05,0.01,0.02,0,0,0,0,1,55,2,0
0,298,4930,1,4,24,0,0,0,0,1,0,0.08,178,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,181,0,0,2,1,0,0,0,0,0.5,1,0,255,5,0.02,0.01,0.02,0,0,0,0,0,2,66,2,0
0,6,0,0,1,1,0,0,0,0,1,0,0,47,10,0.09,0.06,0.02,0.2,0.02,0.1,0,0,1,19,2,0
0,229,1425,1,12,12,0,0,0,0,1,0,0,109,241,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,269,9287,1,1,1,0,0,0,0,1,0,0,63,255,1,0,0.02,0.07,0,0,0.02,0,1,25,2,0
0,44,125,0,236,316,0,0,0,0,1,0,0.01,255,253,0.99,0.01,0,0,0,0,0,0,3,12,2,0
0,307,2698,1,5,9,0,0,0,0,1,0,0.33,126,119,0.94,0.02,0.01,0,0,0,0,0,1,25,2,0
0,0,0,0,110,16,1,1,0,0,0.15,0.05,0,255,12,0.05,0.07,0,0,1,1,0,0,1,7,4,1
0,294,1721,1,12,12,0,0,0,0,1,0,0,172,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,294,1718,1,7,7,0,0,0,0,1,0,0,63,255,1,0,0.02,0.03,0.02,0,0,0,1,25,2,0
0,230,29228,1,6,6,0,0,0,0,1,0,0,250,255,1,0,0,0.01,0,0,0,0,1,25,2,0
0,45,125,0,74,154,0,0,0,0,0.99,0.03,0.01,255,200,0.78,0.02,0,0,0,0,0,0,3,12,2,0
1,1287,366,1,1,1,0,0,0,0,1,0,0,8,239,1,0,0.12,0.02,0,0,0,0,1,55,2,0
0,233,6943,1,6,44,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,3,255,1,0,0.67,0.03,0.33,0.01,0,0,1,25,4,0
0,199,2200,1,10,10,0,0,0,0,1,0,0,10,255,1,0,0.1,0.08,0,0,0,0.46,1,25,2,0
0,0,0,0,243,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,107,18,0,0,1,1,0.17,0.07,0,255,18,0.07,0.06,0,0,0,0,1,1,1,50,1,1
0,0,0,0,293,18,0,0,1,1,0.06,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,1,41,1,1
14,105,146,0,2,2,0,0,0,0,1,0,0,255,235,0.92,0.01,0.01,0,0,0,0,0,3,50,2,0
0,9,0,1,2,2,0,0,0,0,1,0,0,4,50,0.5,0.5,0.5,0.06,0,0,0,0,1,20,2,0
0,271,2418,1,2,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,25,2,0
0,28,0,0,62,62,0,0,0,0,1,0,0,255,29,0.11,0.01,0.11,0,0,0,0,0,3,50,2,1
0,28,0,0,69,69,0,0,0,0,1,0,0,141,69,0.49,0.03,0.49,0,0,0,0,0,3,50,2,1
0,320,1272,1,29,50,0,0,0,0,1,0,0.04,33,54,1,0,0.03,0.11,0,0,0,0,1,25,2,0
0,0,0,0,203,16,0,0,1,1,0.08,0.07,0,255,16,0.06,0.08,0,0,0,0,1,1,1,50,1,1
0,0,0,0,106,1,1,1,0,0,0.01,0.08,0,255,1,0,0.06,0,0,1,1,0,0,1,67,4,1
0,0,0,0,90,15,1,1,0,0,0.17,0.07,0,255,1,0,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,247,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.08,0,0,0,0,1,1,1,6,1,1
0,0,0,0,284,13,1,1,0,0,0.05,0.06,0,255,9,0.04,0.08,0,0,1,1,0,0,1,29,4,1
0,0,0,0,209,20,1,1,0,0,0.1,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0,1,9,4,1
0,0,0,0,147,3,0,0,1,1,0.02,0.07,0,255,3,0.01,0.07,0,0,0,0,1,1,1,69,1,1
0,42,42,0,42,42,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,311,396,1,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,170,19109,1,1,1,0,0,0,0,1,0,0,77,255,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,327,1921,1,3,3,0,0,0,0,1,0,0,57,255,1,0,0.02,0.18,0,0,0.26,0.76,1,25,2,0
0,0,0,0,140,15,0,0,1,1,0.11,0.07,0,255,15,0.06,0.08,0,0,0,0,1,1,1,50,1,1
0,0,0,0,132,3,1,1,0,0,0.02,0.06,0,255,20,0.08,0.05,0,0,1,1,0,0,1,50,4,1
0,1647,336,1,1,2,0,0,0,0,1,0,1,21,145,0.67,0.14,0.05,0.03,0,0,0,0,1,55,2,0
0,43,70,0,168,170,0,0,0,0,1,0,0.01,255,229,0.9,0.01,0,0,0,0,0,0,3,12,2,0
0,308,897,1,7,7,0,0,0,0,1,0,0,37,255,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,46,117,0,19,19,0,0,0,0,1,0,0,255,162,0.64,0.01,0,0,0,0,0,0,3,12,2,0
0,46,46,0,113,113,0,0,0,0,1,0,0,255,245,0.96,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,17,17,1,1,0,0,1,0,0,77,23,0.22,0.05,0.01,0.09,1,0.74,0,0,1,19,4,1
0,30,0,0,2,2,0,0,0,0,1,0,0,255,4,0.02,0.01,0.07,0,0,0,0,0,2,15,2,0
0,54540,8314,1,3,3,0,0,0,0,1,0,0,87,87,1,0,0.01,0,0,0,0.16,0.16,1,25,2,1
0,0,0,0,227,25,1,1,0,0,0.11,0.06,0,255,25,0.1,0.06,0,0,1,1,0,0,1,50,4,1
0,319,269,1,4,5,0,0,0,0,1,0,0.4,107,255,1,0,0.01,0.08,0,0,0.57,0.65,1,25,2,0
0,218,482,1,5,5,0,0,0,0,1,0,0,110,255,1,0,0.01,0.02,0.01,0,0,0,1,25,2,0
0,0,0,0,285,15,0,0,1,1,0.05,0.06,0,255,15,0.06,0.08,0,0,0,0,1,1,1,50,1,1
0,278,2208,1,18,18,0,0,0,0,1,0,0,96,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,237,1280,1,8,23,0,0,0,0,1,0,0.17,9,255,1,0,0.11,0.15,0,0,0.11,0.82,1,25,2,0
0,0,0,0,143,10,1,1,0,0,0.07,0.08,0,255,10,0.04,0.07,0,0,1,1,0,0,1,70,4,1
2601,147,105,0,6,2,0,0,0,0,0.33,0.5,0,255,4,0.02,0.45,0.82,0,0,0,0,0,3,45,2,0
0,5386,391074,1,1,1,1,1,0,0,1,0,0,255,2,0.01,0.07,0,0,0.93,0.5,0,0,1,61,9,0
0,383,0,1,2,2,0,0,0,0,1,0,0,188,87,0.29,0.02,0.28,0.02,0,0,0,0,1,20,2,0
0,319,9432,1,18,18,0.06,0.06,0,0,1,0,0,18,255,1,0,0.06,0.05,0.06,0.01,0,0,1,25,2,0
0,0,0,0,193,18,1,1,0,0,0.09,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,1,43,4,1
0,192,0,1,1,1,0,0,0,0,1,0,0,255,117,0.46,0.04,0.47,0,0,0,0,0,1,20,2,0
0,290,483,1,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,155,9618,1,2,3,0,0,0,0,1,0,0.67,74,255,1,0,0.01,0.01,0.01,0,0,0,1,25,2,0
0,0,0,0,188,20,1,1,0,0,0.11,0.05,0,255,16,0.06,0.05,0,0,1,1,0,0,1,50,4,1
0,97,0,0,1,2,0,0,0,0,1,0,1,109,84,0.77,0.03,0.73,0,0,0,0,0,3,12,2,0
0,0,0,0,264,10,1,1,0,0,0.04,0.05,0,255,10,0.04,0.05,0,0,1,1,0,0,1,58,4,1
0,0,0,0,215,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,1,30,1,1
0,78,0,0,5,2,0,0,0,0,0.4,0.4,0,255,26,0.1,0.01,0.1,0,0,0,0,0,2,66,2,0
0,327,1817,1,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,218,24,1,1,0,0,0.11,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,1,50,4,1
0,226,673,1,13,16,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0,0,0.01,0.01,1,25,2,0
0,12,0,0,2,1,0,0,0,0,0.5,1,0,55,69,0.16,0.09,0.16,0.03,0,0.01,0,0,1,20,2,0
0,0,0,0,291,23,1,1,0,0,0.08,0.05,0,255,23,0.09,0.05,0,0,1,1,0,0,1,6,4,1
0,187,21002,1,1,1,0,0,0,0,1,0,0,55,255,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,197,1259,1,4,4,0,0,0,0,1,0,0,160,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,157,11868,1,9,23,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,1,25,2,0
297,258,1904,1,1,1,0,0,0,0,1,0,0,115,22,0.19,0.05,0.01,0,0.01,0.05,0.02,0.09,1,61,2,0
0,0,0,0,202,2,1,1,0,0,0.01,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,8,4,1
0,228,3420,1,2,3,0,0,0,0,1,0,0.67,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,325,2762,1,7,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,183,1947,1,3,39,0,0,0,0,1,0,0.05,255,222,0.87,0.02,0,0,0,0,0,0,1,25,2,0
0,0,0,0,111,6,1,1,0,0,0.05,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,1,50,4,1
0,43,135,0,68,148,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,46,73,0,70,151,0,0,0,0,1,0,0.01,255,246,0.96,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,138,18,0,0,1,1,0.13,0.07,0,255,18,0.07,0.06,0,0,0,0,1,1,1,42,1,1
0,325,3751,1,2,2,0,0,0,0,1,0,0,43,255,1,0,0.02,0.05,0,0,0,0,1,25,2,0
0,0,0,0,286,13,1,1,0,0,0.05,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,1,41,4,1
0,215,6603,1,1,9,0,0,0,0,1,0,0.44,5,255,1,0,0.2,0.02,0,0,0,0,1,25,2,0
0,200,1128,1,17,17,0,0,0,0,1,0,0,17,255,1,0,0.06,0.01,0,0,0,0,1,25,2,0
0,0,0,0,270,16,1,1,0,0,0.06,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0,1,5,4,1
0,0,0,0,149,1,0,0,1,1,0.01,0.06,0,255,1,0,0.06,0,0,0,0,1,1,1,50,1,1
0,217,758,1,25,25,0,0,0,0,1,0,0,25,255,1,0,0.04,0.01,0,0,0,0,1,25,2,0
0,0,0,0,283,13,0,0,1,1,0.05,0.06,0,255,13,0.05,0.07,0,0,0,0,1,1,1,33,1,1
0,0,0,0,117,17,1,1,0,0,0.15,0.07,0,255,10,0.04,0.06,0,0,1,1,0,0,1,35,4,1
0,210,4046,1,2,9,0,0,0,0,1,0,0.22,2,255,1,0,0.5,0.03,0,0.02,0,0.02,1,25,2,0
2,10,142,0,4,1,0,0,0,0,0.25,0.75,0,110,5,0.03,0.06,0.01,0.4,0.01,0,0.01,0,1,19,2,0
0,0,0,0,98,4,1,1,0,0,0.04,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,1,25,4,1
0,215,2288,1,6,6,0,0,0,0,1,0,0,42,176,1,0,0.02,0.06,0,0,0,0,1,25,2,0
0,0,0,0,228,12,1,1,0,0,0.05,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,1,61,4,1
0,43,132,0,143,223,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,110,10,1,1,0,0,0.09,0.06,0,255,32,0.13,0.05,0,0,1,1,0,0,1,50,4,1
0,0,0,0,1,1,0,0,1,1,1,0,0,65,169,1,0,0.02,0.04,0,0,1,1,1,25,1,0
0,212,2739,1,17,18,0,0,0,0,1,0,0.11,18,255,1,0,0.06,0.04,0,0,0,0,1,25,2,0
0,0,0,0,131,5,1,1,0,0,0.04,0.05,0,255,5,0.02,0.05,0,0,1,1,0,0,1,50,4,1
0,0,0,0,118,17,1,1,0,0,0.14,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0,1,64,4,1
0,0,0,0,278,14,1,1,0,0,0.05,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,232,3,1,1,0,0,0.01,0.06,0,255,4,0.02,0.08,0,0,1,1,0,0,1,20,4,1
0,0,0,0,142,11,1,1,0,0,0.08,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,251,20,1,1,0,0,0.08,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,60,4,1
0,0,0,0,223,20,1,1,0,0,0.09,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,50,4,1
0,44,118,0,170,169,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,33,87,0,1,5,0,0,0,0,1,0,0.8,255,233,0.91,0.01,0,0,0,0,0,0,3,12,2,0
0,516,4,0,174,174,0,0,0,0,1,0,0,174,174,1,0,1,0,0,0,0,0,3,45,2,0
0,0,0,0,271,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.06,0,0,1,1,0,0,1,6,4,1
0,0,0,0,258,5,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,1,64,4,1
0,306,1075,1,1,3,0,0,0,0,1,0,0.67,255,227,0.89,0.01,0,0,0,0,0,0,1,25,2,0
0,0,0,0,97,9,1,1,0,0,0.09,0.07,0,149,9,0.06,0.07,0.01,0,1,1,0,0,1,50,4,1
0,209,4789,1,1,1,0,0,0,0,1,0,0,19,255,1,0,0.05,0.05,0,0,0,0,1,25,2,0
0,0,0,0,284,19,1,1,0,0,0.07,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,20,4,1
0,240,2073,1,29,29,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,30,0,0,2,2,0,0,0,0,1,0,0,228,228,1,0,1,0,0,0,0,0,2,16,2,0
0,0,0,0,122,14,1,1,0,0,0.11,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,1,1,0,0,1,1,1,0,0,59,255,1,0,0.02,0.08,0,0,1,0.97,1,25,1,0
0,746,330,1,1,1,0,0,0,0,1,0,0,151,84,0.56,0.08,0.01,0,0.01,0.01,0,0,1,55,2,0
0,0,0,0,108,6,1,1,0,0,0.06,0.06,0,255,1,0,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,216,18,0,0,1,1,0.08,0.06,0,255,18,0.07,0.08,0,0,0,0,1,1,1,50,1,1
0,0,0,0,292,17,1,1,0,0,0.06,0.05,0,255,8,0.03,0.08,0,0,1,1,0,0,1,37,4,1
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,235,0.92,0.01,0.92,0,0,0,0.01,0,2,16,2,1
0,317,682,1,21,21,0,0,0,0,1,0,0,142,255,1,0,0.01,0.06,0,0,0,0,1,25,2,0
0,0,0,0,201,1,1,1,0,0,0,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,1,67,4,1
0,209,1965,1,36,36,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,209,19,1,1,0,0,0.09,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,1,1,0,0,1,1,1,0,0,18,239,1,0,0.06,0.11,0,0,1,1,1,25,1,0
0,235,2919,1,2,3,0,0,0,0,1,0,0.67,255,250,0.98,0.01,0,0,0,0,0,0,1,25,2,0
0,234,6703,1,4,4,0,0,0,0,1,0,0,48,255,1,0,0.02,0.05,0,0,0,0,1,25,2,0
0,226,1719,1,24,24,0,0,0,0,1,0,0,24,255,1,0,0.04,0.05,0,0,0,0,1,25,2,0
4,3080,329,1,1,2,0,0,0,0,1,0,1,23,163,0.22,0.09,0.04,0.01,0,0,0,0,1,55,2,0
0,0,0,0,260,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.08,0,0,0,0,1,1,1,50,1,1
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,45,0.18,0.21,0.18,0,0,0,0,0,2,16,2,1
0,286,1425,1,3,22,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0.01,0.01,0,0,1,25,2,0
0,0,0,0,138,20,1,1,0,0,0.14,0.05,0,255,36,0.14,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,179,2,1,1,0,0,0.01,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,50,4,1
0,209,3867,1,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,102,6,1,1,0,0,0.06,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0,1,50,4,1
2,9,223,0,2,1,0,0,0,0,0.5,1,0,184,11,0.04,0.03,0.01,0.18,0,0,0.01,0,1,19,2,0
0,19,0,0,2,2,0,0,0,0,1,0,0,200,68,0.34,0.02,0.34,0,0,0,0,0,1,20,2,0
0,212,5723,1,11,11,0,0,0,0,1,0,0,11,255,1,0,0.09,0.04,0,0,0,0,1,25,2,0
0,761,330,1,1,1,0,0,0,0,1,0,0,66,120,0.32,0.05,0.02,0.02,0,0,0,0,1,55,2,0
0,0,0,0,145,19,0,0,1,1,0.13,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,1,33,1,1
0,0,0,0,266,15,1,1,0,0,0.06,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,1,38,4,1
0,190,33318,1,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,123,10,0,0,1,1,0.08,0.06,0,24,10,0.42,0.08,0.04,0,0,0,1,1,1,50,1,1
0,0,0,0,10,3,1,1,0,0,0.3,0.5,0,255,3,0.01,0.08,0,0,1,1,0,0,1,67,4,1
0,0,0,0,250,1,0,0,1,1,0,0.07,0,255,1,0,0.09,0,0,0,0,1,1,1,14,3,1
0,0,0,0,216,14,1,1,0,0,0.06,0.05,0,255,14,0.05,0.06,0,0,1,1,0,0,1,50,4,1
0,0,0,0,152,18,0,0,1,1,0.12,0.07,0,255,18,0.07,0.07,0,0,0,0,1,1,1,50,1,1
0,0,0,0,288,10,1,1,0,0,0.03,0.06,0,255,4,0.02,0.08,0,0,1,1,0,0,1,50,4,1
0,315,2168,1,23,40,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,227,1097,1,11,11,0,0,0,0,1,0,0,42,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,0,0,0,79,20,1,1,0,0,0.25,0.05,0,255,60,0.24,0.02,0.01,0,1,1,0,0,1,19,4,1
0,201,468,1,2,3,0,0,0,0,1,0,0.67,42,255,1,0,0.02,0.03,0,0,0,0.01,1,25,2,0
0,237,374,1,29,29,0,0,0,0,1,0,0,113,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,134,19,1,1,0,0,0.14,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,1,35,4,1
0,0,0,0,136,4,1,1,0,0,0.03,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,1,33,4,1
0,266,691,1,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,239,397,1,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,312,487,1,27,30,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,231,6,1,1,0,0,0.03,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,1,36,4,1
0,216,6329,1,9,26,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,135,6,1,1,0,0,0.04,0.06,0,246,6,0.02,0.07,0,0,1,1,0,0,1,50,4,1
1721,147,105,0,1,1,0,0,0,0,1,0,0,255,1,0,0.64,0.89,0,0,0,0,0,3,45,2,0
0,0,0,0,227,6,1,1,0,0,0.03,0.07,0,255,6,0.02,0.08,0,0,1,1,0,0,1,67,4,1
0,43,126,0,50,200,0,0,0,0,1,0,0.02,190,196,0.79,0.02,0.7,0.01,0,0,0.07,0,3,12,2,0
0,304,3222,1,4,4,0,0,0,0,1,0,0,255,227,0.89,0.02,0,0,0,0,0,0,1,25,2,0
0,45,72,0,235,240,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,259,7,1,1,0,0,0.03,0.05,0,255,7,0.03,0.05,0,0,1,1,0,0,1,50,4,1
0,253,1727,1,2,2,0,0,0,0,1,0,0,255,238,0.93,0.02,0,0,0,0,0,0,1,25,2,0
0,28,0,0,32,32,0,0,0,0,1,0,0,235,32,0.14,0.05,0.14,0,0.02,0,0,0,3,50,2,1
0,257,675,1,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,137,7,1,1,0,0,0.05,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,1,67,4,1
0,309,367,1,19,19,0,0,0,0,1,0,0,29,255,1,0,0.03,0.04,0,0,0,0,1,25,2,0
0,251,5199,1,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.01,0,0.01,0,0,1,25,2,0
0,516,4,0,301,301,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,45,2,0
0,270,1269,1,12,14,0,0,0,0,1,0,0.21,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,240,885,1,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,587,282,1,1,1,0,0,0,0,1,0,0,123,83,0.67,0.05,0.01,0,0,0,0,0,1,55,2,0
0,0,0,0,185,11,0,0,1,1,0.06,0.06,0,255,11,0.04,0.07,0,0,0,0,1,1,1,64,3,1
0,322,6340,1,2,22,0,0,0,0,1,0,0.09,2,255,1,0,0.5,0.03,0,0,0,0,1,25,2,0
0,0,0,0,62,18,1,1,0,0,0.29,0.06,0,255,42,0.16,0.05,0.01,0,1,1,0,0,1,25,4,1
0,2873,330,1,6,1,0,0,0,0,0.17,0.33,0,188,118,0.63,0.03,0.01,0,0,0,0,0,1,55,2,0
0,501760,0,0,2,2,0,0,0,0,1,0,0,14,79,0.43,0.29,0.43,0.03,0,0,0,0,1,20,2,0
0,0,0,0,230,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.05,0,0,1,1,0,0,1,57,4,1
0,0,0,0,290,15,1,1,0,0,0.05,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,1,69,4,1
0,383,0,0,1,1,0,0,0,0,1,0,0,59,31,0.12,0.03,0.12,0.06,0,0,0,0,1,20,2,0
0,5929,0,1,16,16,0,0,0,0,1,0,0,119,120,0.41,0.04,0.41,0.02,0,0,0,0,1,20,2,0
0,520,0,0,457,457,0,0,0,0,1,0,0,200,200,1,0,1,0,0,0,0,0,2,16,2,1
0,977,330,1,1,1,0,0,0,0,1,0,0,50,44,0.88,0.06,0.02,0,0,0,0,0,1,55,2,0
0,314,3445,1,48,48,0,0,0,0,1,0,0,141,255,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,257,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,1,50,4,1
0,28,0,0,167,67,0.6,0,0,0,0.4,0.04,0,255,67,0.26,0.74,0.26,0,0.09,0,0.65,0,3,50,2,1
0,216,4304,1,24,28,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,116,21,1,1,0,0,0.18,0.06,0,255,10,0.04,0.06,0,0,1,1,0,0,1,12,4,1
0,199,5989,1,5,5,0,0,0,0,1,0,0,50,255,1,0,0.02,0.01,0,0,0,0,1,25,2,0
0,0,0,0,26,13,1,1,0,0,0.5,0.12,0,255,13,0.05,0.08,0,0,1,1,0,0,1,50,4,1
0,0,0,0,139,20,1,1,0,0,0.14,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,1,31,4,1
9,1956,335,1,1,3,0,0,0,0,1,0,1,249,126,0.51,0.01,0,0,0,0,0,0,1,55,2,0
0,28,0,0,74,74,0,0,0,0,1,0,0,255,74,0.29,0.64,0.29,0,0.01,0,0.52,0,3,50,2,1
2,2194619,0,1,2,2,0,0,0,0,1,0,0,201,29,0.11,0.02,0.11,0.07,0,0,0,0,1,20,2,0
0,0,0,0,122,1,1,1,0,0,0.01,0.07,0,255,8,0.03,0.06,0,0,1,1,0,0,1,50,4,1
0,314,1801,1,3,41,0,0,0,0,1,0,0.05,64,255,1,0,0.02,0.02,0,0,0,0,1,25,2,0
0,292,354,1,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,257,7,0,0,1,1,0.03,0.06,0,255,7,0.03,0.06,0,0,0,0,1,1,1,50,1,1
0,290,762,1,11,13,0,0,0,0,1,0,0.23,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,248,2006,1,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,166,8561,1,1,1,0,0,0,0,1,0,0,20,255,1,0,0.05,0.02,0,0,0,0,1,25,2,0
0,0,0,0,136,6,1,1,0,0,0.04,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0,1,7,4,1
