@relation 'KDDTest21Probe-weka.filters.unsupervised.attribute.Remove-R4-8,10-19,23'
@attribute 'duration'  real
@attribute 'src_bytes'  real
@attribute 'dst_bytes'  real
@attribute 'logged_in' {0,1}
@attribute 'count'  real
@attribute 'srv_count'  real
@attribute 'serror_rate'  real
@attribute 'rerror_rate'  real
@attribute 'srv_rerror_rate'  real
@attribute 'same_srv_rate'  real
@attribute 'diff_srv_rate'  real
@attribute 'srv_diff_host_rate'  real
@attribute 'dst_host_count'  real
@attribute 'dst_host_srv_count'  real
@attribute 'dst_host_same_srv_rate'  real
@attribute 'dst_host_diff_srv_rate'  real
@attribute 'dst_host_same_src_port_rate'  real
@attribute 'dst_host_srv_diff_host_rate'  real
@attribute 'dst_host_serror_rate'  real
@attribute 'dst_host_srv_serror_rate'  real
@attribute 'dst_host_rerror_rate'  real
@attribute 'dst_host_srv_rerror_rate'  real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,18,0,0,1,1,0,0,0,1,0,0,1,65,1,0,1,1,0,0,0,0,2,15,2,1
0,9178,0,0,15,15,0,0,0,1,0,0,214,105,0.49,0.03,0.49,0,0,0,0,0,1,20,2,0
0,45,87,0,232,232,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,213,1,0.08,0.92,1,0,1,0,255,1,0,0.78,0,0,0.07,0,0.7,1,1,50,1,1
2,0,48,0,1,11,0,0,0.82,1,0,1,189,95,0.5,0.02,0.01,0,0,0,0.63,0.27,1,61,2,1
0,54,51,0,260,260,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,105,146,0,2,2,0,0,0,1,0,0,221,220,1,0.01,0,0,0,0,0,0,3,50,2,0
1,0,44,0,3,1,0,1,1,0.33,1,0,236,58,0.23,0.02,0,0.03,0,0,0.85,0.98,1,29,3,1
0,0,0,0,305,1,0.16,0.82,1,0,1,0,255,1,0,0.98,0,0,0.19,0,0.78,1,1,50,1,1
0,20,0,0,1,57,0,0,0,1,0,1,2,178,1,0,1,0.25,0,0,0,0,2,15,2,1
0,236,3222,1,3,4,0,0,0,1,0,0.5,255,211,0.83,0.11,0,0,0,0,0.1,0,1,25,2,0
0,0,0,0,1,4,0,1,1,1,0,1,255,18,0.07,0.03,0,0,0,0,0.4,1,1,58,1,1
0,1214,0,0,9,1,0,0,0,0.11,0.56,0,25,1,0.04,0.4,0.76,0,0,0,0,0,1,45,2,0
0,0,0,0,511,1,0.08,0.91,1,0,1,0,255,1,0,1,0,0,0.12,0,0.88,1,1,45,1,1
0,18,0,0,1,1,0,0,0,1,0,0,1,14,1,0,1,1,0,0,0,0,2,15,2,1
0,44,44,0,64,144,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,45,43,0,511,511,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,1,0,0,131,9,0,0,0,0.07,0.67,0,255,9,0.04,0.78,1,0,0,0,0,0,3,50,2,0
1,0,44,0,2,4,0,1,1,0.5,1,1,255,52,0.2,0.02,0,0,0,0,0.76,0.96,1,29,3,1
0,44,115,0,1,2,0,0,0,1,0,1,255,225,0.88,0.01,0,0,0,0,0.04,0,3,12,2,0
0,20,0,0,1,65,0,0,0,1,0,1,4,53,1,0,1,0.26,0,0,0,0,2,15,2,1
0,52,52,0,508,508,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,3,50,2,0
0,53,50,0,200,200,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,45,74,0,195,195,0,0,0,1,0,0,255,242,0.95,0.01,0.01,0,0,0,0,0,3,12,2,0
0,20,0,0,1,53,0,0,0,1,0,1,1,175,1,0,1,0.26,0,0,0,0,2,15,2,1
0,105,146,0,2,2,0,0,0,1,0,0,10,10,1,0,0.1,0,0,0,0,0,3,50,2,0
0,44,113,0,1,2,0,0,0,1,0,1,255,240,0.94,0.01,0,0,0,0,0.04,0,3,12,2,0
0,1,1,0,83,7,0,0,0,0.08,0.78,0,255,7,0.03,0.72,0.95,0,0,0,0.05,0,3,50,2,0
0,1,1,0,31,1,0,0,0,0.03,0.94,0,255,1,0,0.66,0.93,0,0,0,0.07,0,3,50,2,1
0,54,53,0,319,319,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,0,0,0,508,1,0.06,0.94,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1,45,1,1
0,55,53,0,185,185,0,0,0,1,0,0,255,255,1,0,0.91,0,0,0,0,0,3,50,2,0
0,1,1,0,23,3,0,0,0,0.13,0.43,0,255,3,0.01,0.73,0.99,0,0,0,0.01,0,3,50,2,0
0,303,2698,1,4,4,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0.21,0.21,0.56,0.57,1,25,2,0
0,20,0,0,1,73,0,0,0,1,0,1,4,255,1,0,1,0.25,0,0,0,0,2,15,2,1
0,0,0,0,1,11,1,0,0.55,1,0,0.73,73,86,0.34,0.04,0.01,0.03,1,1,0,0,1,61,4,1
0,0,0,0,458,1,0.14,0.86,1,0,1,0,255,1,0,0.92,0.01,0,0.13,0,0.87,1,1,45,1,1
0,0,0,0,255,1,0.16,0.82,1,0,1,0,255,1,0,0.83,0,0,0.19,0,0.73,1,1,50,1,1
0,269,10972,1,6,6,0.17,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,1,25,2,0
0,226,609,1,2,2,0.5,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,64,1,0,0.98,1,0.02,1,0,99,1,0.01,0.55,0.01,0,0,0,0.49,1,1,50,1,1
0,53,50,0,505,505,0,0,0,1,0,0,255,255,1,0,0.93,0,0,0,0,0,3,50,2,0
0,0,0,0,1,3,0,1,0.33,1,0,0.67,255,20,0.08,0.02,0,0,0,0,0.19,0.6,1,61,1,1
0,5,0,0,5,1,0,0,0,0.2,0.4,0,255,7,0.03,0.02,0.03,0,0,0,0,0,3,45,2,1
0,1,1,0,124,1,0,0,0,0.01,0.98,0,255,1,0,0.99,1,0,0,0,0,0,3,50,2,1
0,1,1,0,19,1,0,0,0,0.05,0.95,0,255,1,0,0.97,0.08,0,0.14,0,0.77,0,3,50,2,1
0,0,0,0,1,5,0,1,1,1,0,1,7,51,0.14,0.71,0.14,0.06,0,0,0.57,1,1,58,1,1
0,0,0,0,1,3,0,1,1,1,0,1,160,49,0.18,0.03,0.01,0.04,0,0,0.9,1,1,58,1,1
0,1,74,0,13,11,0,0,0,0.85,0.15,0,255,24,0.09,0.45,0.61,0,0,0,0.36,0,3,50,2,0
0,0,0,0,275,1,0.15,0.83,1,0,1,0,255,1,0,0.91,0,0,0.17,0,0.75,1,1,50,1,1
3,0,0,0,143,2,0,1,1,0.01,0.55,0,150,2,0.01,0.52,0.95,0,0,0,0.95,1,1,50,5,0
0,0,0,0,1,23,0,1,0.52,1,0,0.78,8,84,0.38,0.62,0.12,0.04,0,0,0.62,0.68,1,61,1,1
0,0,0,0,1,1,0,0,0,1,0,0,255,1,0,0.87,0.85,0,0,0,0.85,0,1,50,11,1
0,0,0,0,1,17,0,1,0.71,1,0,0.76,241,6,0.02,0.03,0,0,0,0.17,0.05,0.67,1,61,1,1
0,1,1,0,112,1,0,0,0,0.01,0.65,0,255,1,0,0.47,0.87,0,0,0,0.13,0,3,50,2,1
0,12,0,0,1,1,0,0,0,1,0,0,60,111,0.53,0.05,0.53,0.02,0,0,0,0,1,20,2,0
0,18,0,0,1,1,0,0,0,1,0,0,1,47,1,0,1,1,0,0,0,0,2,15,2,1
0,0,0,0,1,1,0,1,1,1,0,0,255,19,0.07,0.92,0,0,0.13,0,0.87,1,1,25,1,0
0,0,0,0,494,1,0.02,0.98,0,0,1,0,255,1,0,1,0,0,0.03,1,0.97,0,1,45,4,1
0,45,129,0,103,183,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,52,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.89,0,0,0,0,0,3,50,2,0
0,52,49,0,511,511,0,0,0,1,0,0,255,255,1,0,0.78,0,0,0,0,0,3,50,2,0
0,45,45,0,225,224,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,44,44,0,195,194,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,45,111,0,108,107,0,0,0,0.99,0.02,0,230,171,0.74,0.01,0,0,0,0,0,0,3,12,2,0
0,213,8303,1,1,1,0,0,0,1,0,0,1,255,1,0,1,0.07,0,0,0,0,1,25,2,0
0,0,0,0,511,1,0.14,0.86,1,0,1,0,255,1,0,0.95,0,0,0.13,0,0.87,1,1,45,1,1
0,868,0,0,1,1,0,0,0,1,0,0,255,113,0.44,0.02,0.44,0,0,0,0,0,1,20,2,0
0,0,15,0,1,5,0,1,0.4,1,0,0.6,210,85,0.33,0.02,0,0.02,0,0.01,0.89,0.71,1,61,3,1
0,52,53,0,509,509,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,0,0,0,510,1,0.05,0.95,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,45,1,1
0,0,0,0,1,2,1,0,0,1,0,1,65,86,0.34,0.05,0.02,0.03,1,1,0,0,1,29,4,1
0,0,0,0,65,1,0.18,0.8,1,0.02,1,0,255,1,0,0.21,0,0,0.05,0,0.14,1,1,50,1,1
0,1,1,0,25,1,0,0,0,0.04,0.48,0,255,1,0,0.47,0.93,0,0,0,0.07,0,3,45,2,1
0,56,53,0,442,442,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,3,50,2,0
1,1680,338,1,1,2,0,0,0,1,0,1,255,130,0.51,0.03,0,0,0,0,0.24,0,1,55,2,0
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,0.79,0.74,0,0,0,0.75,1,1,50,1,1
0,21,97,0,4,15,0,0.75,0.73,0.5,0.75,0.8,255,38,0.15,0.02,0,0,0,0,0.22,0.5,1,61,2,1
0,0,0,0,368,1,0.08,0.9,1,0,1,0,255,1,0,1,0,0,0.05,0,0.93,1,1,50,1,1
8,24,154,0,4,17,0,0.75,0.47,0.5,0.75,0.53,75,87,0.35,0.07,0.01,0.02,0,0,0.89,0.7,1,61,2,1
0,0,0,0,464,1,0.07,0.93,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,1,45,1,1
0,0,44,0,3,2,0,0.67,1,0.33,1,1,255,50,0.2,0.02,0,0,0.01,0,0.72,0.98,1,29,3,1
0,0,0,0,509,1,0.01,0.97,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,20,0,0,1,60,0,0,0,1,0,1,4,192,1,0,1,0.25,0,0,0,0,2,15,2,1
0,307,3222,1,2,2,0,0,0,1,0,0,255,130,0.51,0.39,0,0,0.01,0,0.44,0.01,1,25,2,0
0,54,50,0,503,503,0,0,0,1,0,0,255,255,1,0,0.82,0,0,0,0,0,3,50,2,0
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,0.14,0.08,0,0,0,0.9,1,1,20,5,1
0,105,146,0,2,2,0,0,0,1,0,0,243,241,0.99,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,483,1,0.06,0.94,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,1,45,1,1
0,0,0,0,3,4,0,0.67,0.75,0.33,1,1,115,29,0.25,0.03,0.01,0,0,0,0.63,1,1,48,1,1
0,54,56,0,509,509,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
6,0,0,0,511,1,0.05,0.95,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,45,1,1
0,0,0,0,5,2,0,0.8,1,0.2,0.8,1,143,24,0.17,0.03,0.01,0,0.01,0,0.94,1,1,58,1,1
0,0,44,0,3,5,0,1,1,0.33,1,1,76,57,0.28,0.07,0.01,0.04,0,0,0.95,0.37,1,29,3,1
0,309,824,1,4,4,0.25,0,0,1,0,0,25,255,1,0,0.04,0.02,0.04,0,0,0,1,25,2,0
0,0,0,0,497,1,0,0.99,0,0,1,0,255,1,0,1,0,0,0.01,1,0.99,0,1,45,4,1
0,53,55,0,509,509,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,0,0,0,5,2,0,0.8,1,0.2,0.8,1,215,2,0.01,0.03,0,0,0,0,0.06,1,1,58,1,1
0,44,44,0,134,214,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,1,1,0,127,1,0,0,0,0.01,1,0,255,1,0,0.78,1,0,0,0,0,0,3,50,2,1
0,43,130,0,126,197,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,510,1,0.01,0.96,1,0,1,0,255,1,0,1,0,0,0.02,0,0.97,1,1,50,1,1
0,0,0,0,472,1,0.08,0.92,1,0,1,0,255,1,0,0.99,0,0,0.11,0,0.88,1,1,45,1,1
140,177,27162,1,1,1,0,0,0,1,0,0,223,1,0,0.02,0,0,0,0,0,0,1,61,2,0
0,45,129,0,113,193,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,1,0,0,62,3,0,0,0,0.05,0.97,0,255,3,0.01,0.76,0.99,0,0,0,0.01,0,3,50,2,0
0,0,0,0,1,1,1,0,0,1,0,0,64,85,0.33,0.05,0.02,0.04,1,1,0,0,1,29,4,1
0,0,0,0,1,2,0,1,1,1,0,1,255,7,0.03,0.03,0,0,0,0,0.19,1,1,58,1,1
0,0,0,0,4,3,0,0.75,1,0.25,0.75,1,132,64,0.25,0.02,0.01,0.03,0,0,0.83,1,1,29,1,1
0,55,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.78,0,0,0,0,0,3,50,2,0
0,0,0,0,509,1,0.01,0.97,1,0,1,0,255,1,0,1,0,0,0,0,0.97,1,1,45,1,1
0,55,57,0,510,510,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0,3,50,2,0
0,43,130,0,143,223,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,20,0,0,1,66,0,0,0,1,0,1,2,98,1,0,1,0.26,0,0,0,0,2,15,2,1
0,0,0,0,499,1,0.05,0.95,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,1,45,1,1
0,6,116,1,4,1,0,0.25,0,0.25,1,0,10,146,0.1,0.7,0.1,0.01,0,0,0.2,0,1,55,2,1
0,105,146,0,2,2,0,0,0,1,0,0,220,219,1,0.01,0,0,0,0,0,0,3,50,2,0
0,1,0,0,38,1,0,0,0,0.03,0.29,0,255,1,0,0.7,0.95,0,0,0,0.05,0,3,50,2,1
0,687,0,0,1,1,0,0,0,1,0,0,71,9,0.13,0.06,0.13,0,0,0,0.03,0,1,20,2,0
0,641,0,0,2,2,0,0,0,1,0,0,132,28,0.16,0.04,0.16,0.07,0,0,0.01,0,1,20,2,0
0,11728,1469,1,1,1,0,0,0,1,0,0,185,182,0.68,0.02,0.01,0.01,0,0,0,0,1,55,2,0
0,0,0,0,511,1,0.14,0.86,1,0,1,0,255,1,0,0.92,0,0,0.12,0,0.88,1,1,45,1,1
0,35,130,1,1,1,0,0,0,1,0,0,114,8,0.04,0.05,0.01,0.25,0,0,0,0,1,48,2,0
0,0,0,0,463,1,0.07,0.93,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1,45,1,1
0,45,45,0,2,3,0,0,0,1,0,0.67,255,232,0.91,0.01,0.01,0,0,0,0.05,0,3,12,2,0
0,44,44,0,185,185,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,501760,0,0,1,1,0,0,0,1,0,0,46,127,0.41,0.07,0.41,0.02,0,0,0,0,1,20,2,0
0,54,49,0,503,503,0,0,0,1,0,0,255,255,1,0,0.82,0,0,0,0,0,3,50,2,0
0,1,0,0,24,7,0,0,0,0.29,0.21,0,255,7,0.03,0.69,1,0,0,0,0,0,3,50,2,0
0,0,0,0,244,1,0.1,0.89,1,0,1,0,255,1,0,0.92,0,0,0.1,0,0.8,1,1,50,1,1
0,0,0,0,1,21,0,1,1,1,0,1,35,61,0.29,0.14,0.03,0.03,0.03,0.02,0.86,0.97,1,48,1,1
0,0,44,0,1,2,0,1,1,1,0,1,255,39,0.15,0.03,0,0,0,0,0.55,0.97,1,29,3,1
0,0,36,1,3,3,0,1,1,0.33,1,1,110,59,0.25,0.05,0.01,0.03,0,0,0.91,1,1,48,3,1
0,0,0,0,85,1,0.14,0.85,1,0.01,1,0,255,1,0,0.29,0,0,0.05,0,0.22,1,1,50,1,1
0,43,126,0,85,165,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,36,1,3,4,0,1,1,0.33,1,1,255,26,0.1,0.03,0,0,0,0,0.35,0.96,1,48,3,1
0,53,53,0,511,511,0,0,0,1,0,0,255,255,1,0,0.95,0,0,0,0,0,3,50,2,0
1,0,44,0,2,5,0,1,1,0.5,1,1,255,47,0.18,0.02,0,0,0,0,0.68,0.98,1,29,3,1
0,381,536,1,1,57,0,0,0,1,0,0.05,1,241,1,0,1,0.01,0,0,0,0,1,25,2,0
0,44,69,0,136,136,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,1,1,1,0,0,1,0,0,207,85,0.33,0.01,0,0.02,1,1,0,0,1,48,4,1
0,0,83,1,1,1,0,0,0,1,0,0,35,193,0.8,0.09,0.03,0.01,0,0,0,0.02,1,55,2,0
0,46,43,0,78,78,0,0,0,1,0,0,255,255,1,0,0.3,0,0,0,0,0,3,50,2,0
0,0,15,0,1,3,0,0,0.33,1,0,0.67,255,51,0.2,0.03,0,0,0,0,0.57,0.76,1,61,2,1
0,151,0,0,4,4,0.25,0,0,1,0,0,41,10,0.24,0.1,0.24,0,0.02,0.1,0,0,1,20,2,0
0,0,0,0,499,1,0,1,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,0,0,0,304,1,0.08,0.91,1,0,1,0,255,1,0,1,0,0,0.1,0,0.9,1,1,50,1,1
0,0,0,0,1,3,1,0,0.67,1,0,1,70,86,0.34,0.04,0.01,0.03,1,1,0,0,1,61,4,1
0,0,0,0,1,1,1,0,0,1,0,0,17,6,0.35,0.18,0.06,0,1,1,0,0,1,29,4,1
0,79,45,0,281,281,0,0,0,1,0,0,208,185,0.89,0.01,0.54,0,0,0,0,0,3,12,2,0
0,105,145,0,3,3,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,3,50,2,0
1,6,54,0,4,5,0,0.5,0.4,0.5,0.75,0.6,255,83,0.33,0.1,0,0,0,0,0.33,0.48,1,61,2,1
0,300,1075,1,4,4,0,0,0,1,0,0,255,240,0.94,0.02,0,0,0,0,0.04,0,1,25,2,0
0,181,1947,1,6,6,0,0,0,1,0,0,246,195,0.79,0.02,0,0,0,0,0.02,0,1,25,2,0
0,0,0,0,1,3,0,1,1,1,0,1,179,29,0.1,0.04,0.01,0.07,0,0,0.51,1,1,58,1,1
0,18,0,0,1,1,0,0,0,1,0,0,1,146,1,0,1,1,0,0,0,0,2,15,2,1
0,54,52,0,340,340,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,0,44,0,2,2,0,1,1,0.5,1,1,185,59,0.24,0.03,0.01,0.03,0.01,0,0.89,0.95,1,29,3,1
0,0,0,0,509,1,0.01,0.97,1,0,1,0,255,1,0,1,0,0,0,0,0.98,1,1,45,1,1
0,8,0,0,1,49,0,0,0,1,0,1,1,11,1,0,1,0.55,0,0,0,0,2,15,2,1
0,45,45,0,233,233,0,0,0,1,0,0,255,249,0.98,0.01,0,0,0,0,0,0,3,12,2,0
0,53,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,43,71,0,113,113,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,3,1,0,0.67,1,0.33,1,0,255,1,0,0.36,0.01,0,0,0,0.01,1,1,50,1,1
0,44,76,0,182,182,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,44,192,0,5,1,0,0.2,0,0.2,0.8,0,255,50,0.2,0.02,0,0,0,0,0.17,0,1,46,2,1
0,0,0,0,381,1,0.15,0.83,1,0,1,0,255,1,0,0.98,0,0,0.07,0,0.91,1,1,45,1,1
0,0,0,0,1,1,0,1,1,1,0,0,255,15,0.06,0.02,0,0,0,0,0.22,1,1,58,1,1
0,0,0,0,472,1,0.03,0.97,0,0,1,0,255,1,0,1,0,0,0.05,1,0.95,0,1,45,4,1
0,868,0,0,1,1,0,0,0,1,0,0,164,19,0.12,0.02,0.12,0,0,0,0,0,1,20,2,0
0,1,1,0,90,1,0,0,0,0.01,0.7,0,255,1,0,0.67,0.91,0,0,0,0.09,0,3,50,2,1
0,276,0,0,15,15,0,0,0,1,0,0,255,35,0.14,0.02,0.14,0,0.67,0,0.02,0,1,20,2,0
0,9,0,0,2,2,0,0,0,1,0,0,255,40,0.16,0.02,0.16,0,0.55,0,0.02,0,1,20,2,0
0,0,0,0,3,20,0,1,0.95,0.33,1,1,52,60,0.25,0.1,0.02,0.03,0.04,0.02,0.81,0.97,1,48,1,1
0,0,0,0,482,1,0.06,0.94,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1,45,1,1
0,44,44,0,158,236,0,0,0,1,0,0.01,255,229,0.9,0.01,0.01,0,0,0,0,0,3,12,2,0
20,233,767,1,1,1,0,0,0,1,0,0,137,55,0.39,0.04,0.01,0.04,0,0,0.01,0.02,1,20,2,0
0,4226,0,0,1,1,0,0,0,1,0,0,153,24,0.16,0.03,0.16,0,0,0,0.01,0,1,20,2,0
0,20,0,0,1,51,0,0,0,1,0,1,2,255,1,0,1,0.25,0,0,0,0,2,15,2,1
0,54,51,0,370,370,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,641,0,0,2,2,0,0,0,1,0,0,120,67,0.27,0.03,0.27,0.03,0,0,0.02,0,1,20,2,0
0,0,137,1,2,12,0,0.5,0.92,0.5,1,1,255,6,0.02,0.02,0,0,0,0,0.06,1,1,48,3,1
3,0,36,1,3,7,0,1,1,0.33,1,1,255,32,0.13,0.03,0,0,0,0,0.47,0.94,1,48,3,1
0,56,55,0,510,510,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,40,40,0,2,4,0,0,0,1,0,0.75,255,240,0.94,0.01,0.01,0,0,0,0.04,0,3,12,2,0
0,0,36,1,1,3,0,1,0.67,1,0,1,238,60,0.24,0.02,0,0.03,0,0,0.87,0.98,1,48,3,1
0,0,0,0,1,1,1,0,0,1,0,0,255,87,0.34,0.01,0.01,0,1,1,0,0,1,48,4,1
0,236,431,1,1,1,0,0,0,1,0,0,9,154,1,0,0.11,0.02,0.11,0.81,0,0,1,25,2,0
1,0,36,1,3,8,0,1,0.88,0.33,1,1,155,59,0.24,0.03,0.01,0.03,0,0,0.9,1,1,48,3,1
0,0,0,0,1,1,1,0,0,1,0,0,56,1,0.02,1,1,0,1,1,0,0,1,50,6,1
0,0,0,0,1,1,1,0,0,1,0,0,30,1,0.03,1,1,0,1,1,0,0,1,50,6,1
0,0,0,0,481,1,0.1,0.9,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1,45,1,1
0,0,0,0,510,1,0.07,0.93,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,45,45,0,124,204,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,1,1,0,58,1,0,0,0,0.02,1,0,255,1,0,0.64,0.97,0,0,0,0.03,0,3,50,2,1
0,0,0,0,398,1,0.18,0.82,0,0,1,0,255,1,0,0.89,0,0,0.14,1,0.85,0,1,45,4,1
0,105,0,0,4,4,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,3,50,2,0
0,44,74,0,122,122,0,0,0,1,0,0,255,251,0.98,0.01,0.01,0,0,0,0,0,3,12,2,0
0,28,0,0,18,18,0,0,0,1,0,0,255,18,0.07,0.02,0.07,0,0.21,0,0.44,0,3,50,2,0
0,868,0,0,1,1,0,0,0,1,0,0,153,31,0.18,0.03,0.18,0.06,0,0,0,0,1,20,2,0
0,1480,0,0,2,4,0,0,0,1,0,0.5,3,10,0.67,0.67,0.67,0.5,0.33,0,0,0,2,16,2,0
0,164,10312,1,6,6,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,1,1,1,0,0,1,0,0,255,87,0.34,0.01,0,0,1,1,0,0,1,48,4,1
0,0,0,0,1,1,1,0,0,1,0,0,60,1,0.02,1,1,0,1,1,0,0,1,50,6,1
0,0,0,0,2,2,0,1,1,0.5,1,1,255,11,0.04,0.02,0,0,0.33,0,0.12,1,1,29,1,1
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,0.98,0.97,0,0,0,0.97,1,1,50,1,1
0,55,55,0,509,509,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,0,0,0,3,2,0,1,1,0.33,1,1,143,64,0.25,0.02,0.01,0.03,0,0,0.84,1,1,48,1,1
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,1,0.99,0,0.01,0,0.98,1,1,50,1,1
0,0,0,0,511,1,0.09,0.91,1,0,1,0,255,1,0,1,0,0,0.06,0,0.94,1,1,45,1,1
0,0,0,0,4,3,0,1,1,0.25,1,1,183,52,0.19,0.03,0.01,0.04,0.01,0,0.89,1,1,58,1,1
0,0,0,0,1,1,1,0,0,1,0,0,156,74,0.33,0.02,0.01,0.03,1,0.7,0,0.3,1,48,4,1
0,0,0,0,510,1,0.06,0.92,1,0,1,0,255,1,0,1,0,0,0.02,0,0.94,1,1,50,1,1
0,53,49,0,511,511,0,0,0,1,0,0,255,255,1,0,0.92,0,0,0,0,0,3,50,2,0
0,44,130,0,75,154,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,1,8,0,1,1,1,0,1,255,21,0.08,0.02,0,0,0.15,0,0.24,1,1,48,1,1
0,28,0,0,60,60,0,0,0,1,0,0,255,60,0.24,0.02,0.24,0,0,0,0,0,3,50,2,0
0,0,0,0,1,1,1,0,0,1,0,0,151,84,0.34,0.02,0.01,0.02,1,0.61,0,0.19,1,61,4,1
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,0.61,0.42,0,0,0,0.42,1,1,50,1,1
0,0,83,1,1,1,0,0,0,1,0,0,170,196,0.78,0.03,0.01,0.01,0,0,0.01,0.02,1,55,2,0
0,1,1,0,24,1,0,0,0,0.04,0.88,0,255,1,0,0.72,1,0,0,0,0,0,3,45,2,1
0,0,0,0,3,4,0,1,1,0.33,1,1,139,64,0.25,0.02,0.01,0.03,0,0,0.84,1,1,48,1,1
0,0,0,0,511,1,0.05,0.95,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1,50,1,1
0,0,0,0,398,1,0.17,0.83,1,0,1,0,255,1,0,0.9,0,0,0.16,0,0.83,1,1,45,1,1
